"gene"	"ASDc"	"IDG"	"hs"	"SCZ"	"FMRP"	"PSD"	"NP_exon_max_z"	"any_Brain_GO"	"TADAq"	"TADAi"	"UASD"	"varp"	"meanp"	"medp"	"minp"	"maxp"
"FAM149A"	0	0	0.081	0	0	0	-0.596143014823952	0	0.874780691245191	0	0	0.00157751110176755	0.296371652498086	0.288552372256695	0.20578021381443	0.460246157195562
"ZNF843"	0	0	0	0	0	0	-1.8233615401481	0	0.928435206753309	0	0	0.00183804085823581	0.296366421116243	0.287852141478823	0.214949089169102	0.460246157195562
"FREM1"	0	0	0.085	0	0	0	-0.566866773096786	0	0.948498524340658	0	0	0.00159500132796666	0.296338329208655	0.288662073442218	0.204679848158856	0.460246157195562
"CASP14"	0	0	0.269	0	0	0	0.0927226207505991	0	0.834231652092578	0	0	0.00304361334671083	0.29631831940845	0.300694945910516	0.129352934663846	0.460246157195562
"FAM133A"	0	0	0.272	0	0	0	0.0970074486809681	0	0.887945593054758	0	0	0.003075450750926	0.296283057313175	0.30083461496295	0.128031091318647	0.460246157195562
"PTPN23"	0	0	0.081	1	0	1	1.45421842557979	0	0.948730087051062	0	0	0.0473979766316021	0.296281738442675	0.268641002839486	1.2338889327353e-26	0.977858125462859
"RFK"	0	0	0.058	0	0	0	-0.809407169034153	0	0.911754102379923	0	0	0.00150882430347038	0.296274568411779	0.28828161713336	0.212140386289106	0.460246157195562
"PADI1"	0	0	0.159	0	0	0	-0.183456420386008	0	0.889609746749213	0	0	0.00205765584670487	0.296225294566922	0.292213339843536	0.186718376322277	0.460246157195562
"LITAF"	0	0	0.214	0	0	0	-0.0207632660787785	0	0.918755139581581	0	0	0.00251788196697878	0.296201506746844	0.296738646161475	0.154820027018368	0.460246157195562
"CHMP1A"	0	1	0.074	0	0	1	0	0	0.804152288482833	0	0	0.0407317231629053	0.29620132938121	0.293034737468471	3.53244248654738e-11	0.999419884615598
"SLC22A9"	0	0	0.032	0	0	0	-1.14790900635764	0	0.720925210199485	0	0	0.00151833905996463	0.296192035557198	0.28789076915945	0.220914595163796	0.460246157195562
"TRMT10C"	0	0	0	0	0	0	-1.8370715801733	0	1	0	0	0.00184454139916031	0.296190359558186	0.287745238824594	0.214646087615613	0.460246157195562
"ADCK1"	0	0	0.125	0	0	0	-0.329327355684267	0	0.933723365256349	0	0	0.00181856424584192	0.296179988693536	0.289574638401522	0.194973097874022	0.460246157195562
"TMEM70"	0	0	0.04	0	0	0	-1.03121991427141	0	0.925693738181813	0	0	0.00150193945417241	0.296175891866227	0.287988064486356	0.217920865457138	0.460246157195562
"IL36A"	0	0	0	0	0	0	-1.83905614129048	0	0.884251869404	0	0	0.00184548465006115	0.296164883527537	0.287721283995926	0.21460225314135	0.460246157195562
"LAMP5"	0	0	0	0	0	0	-1.83916368441458	0	0.92698152122639	0	0	0.00184553578117521	0.296163503051757	0.287719559405346	0.21459987794239	0.460246157195562
"LIPN"	0	0	0.134	0	0	0	-0.287602819727888	0	0.923285411832913	0	0	0.00187889623693759	0.296150708796688	0.290170868078923	0.192992515728713	0.460246157195562
"SIGLEC8"	0	0	0.165	0	0	0	-0.16505460824464	0	0.898444751539456	0	0	0.00210654008104106	0.296119412270789	0.292705474769681	0.1826654878037	0.460246157195562
"ASGR1"	0	0	0.142	0	0	0	-0.253733632525453	0	0.907396955427213	0	0	0.00193536690640967	0.296110564643574	0.290933408665995	0.191251985572505	0.460246157195562
"ZNF549"	0	0	0.119	0	0	0	-0.363169154557991	0	0.947067057841384	0	0	0.00178256677414804	0.296081847796595	0.288997998953078	0.196120390896602	0.460246157195562
"NPIPB5"	0	0	0	0	0	0	-1.84560175456157	0	1	0	0	0.00184859982722286	0.296080873444606	0.28761632865859	0.214457721441576	0.460246157195562
"CORO6"	0	0	0.24	0	0	0	0.0338651820270512	0	0.927959348711092	0	0	0.00276442409086048	0.296074275296546	0.298177728487949	0.141823649482945	0.460246157195562
"BAALC"	0	0	0.023	0	0	0	-1.3089145549776	0	0.876897717501096	0	0	0.00156190353395336	0.296058012347651	0.288348170902375	0.221651241172229	0.460246157195562
"RFPL3"	0	0	0.041	0	0	0	-1.02432915880555	0	0.927660382414291	0	0	0.00150314011043319	0.296048144734748	0.287893312907809	0.217365435014415	0.460246157195562
"ENTHD1"	0	0	0.085	0	0	0	-0.578826713438109	0	0.810294453949827	0	0	0.00160026820920315	0.296039507033916	0.288281808812565	0.204172152479942	0.460246157195562
"VSTM2A"	0	0	0.16	0	0	0	-0.185188752476417	0	0.897360806582097	0	0	0.00206994334016241	0.296037577372483	0.292124503534924	0.185727892098329	0.460246157195562
"KRT72"	0	0	0.218	0	0	0	-0.0153449122656678	0	0.936419413146204	0	0	0.0025594414305947	0.296028168866931	0.296933193233033	0.152461217561754	0.460246157195562
"TNFAIP8L2"	0	0	0.212	0	0	0	-0.0300626160701601	0	0.799111045585024	0	0	0.00250534210521547	0.296016435761484	0.296399130793333	0.155521969831944	0.460246157195562
"KRTAP9-1"	0	0	0	0	0	0	-1.85144939376708	0	1	0	0	0.00185138811962817	0.296005843205853	0.287522585396897	0.214328661355401	0.460246157195562
"SNAPC1"	0	0	0.163	0	0	0	-0.175614953903023	0	0.816858468330355	0	0	0.0020941380213121	0.29599461990734	0.292408025244192	0.18371462230268	0.460246157195562
"TM4SF18"	0	0	0.121	0	0	0	-0.356194127133779	0	0.915908125761358	0	0	0.00179723064752135	0.295979661403143	0.289034201616627	0.195498133151651	0.460246157195562
"PYCRL"	0	0	0.079	1	0	1	1.44536263070857	0	0.936927859538444	0	0	0.0473821810313393	0.295973761533101	0.268590431554559	1.04372146555701e-26	0.978026691044057
"EXOSC5"	0	0	0.352	0	0	0	0.197882575647522	0	0.90046640224322	0	0	0.00396402605779392	0.295968549495149	0.30567712204163	0.0981416455241935	0.460246157195562
"GLRX5"	0	0	0.092	0	0	0	-0.532343884662584	0	0.902498260328009	0	0	0.00163468467640132	0.295928450320658	0.287963629965751	0.202203379021614	0.460246157195562
"ZNF792"	0	0	0.149	0	0	0	-0.230924477388356	0	0.8514356987843	0	0	0.00199051999159633	0.295910768620121	0.291360586439222	0.189467429736674	0.460246157195562
"ACSF3"	0	0	0.089	0	0	0	-0.5545140705959	0	0.93303120810533	0	0	0.00162076553362398	0.295907047602129	0.288095008831257	0.202921989190189	0.460246157195562
"CYP2U1"	0	0	0.172	0	0	0	-0.14790248648601	0	0.944800168466616	0	0	0.00216807484392599	0.295879184918117	0.293043585671582	0.177858143742479	0.460246157195562
"ASNSD1"	0	0	0.049	0	0	0	-0.930330546629745	0	0.723641714953819	0	0	0.00150455919242266	0.295878685392246	0.287704457139402	0.214362615812589	0.460246157195562
"CC2D2A"	0	1	0.083	0	0	0	2.06968337932808	0	0.942174052937987	0	0	0.0193360705898919	0.29585941335988	0.339347293876784	4.444346390883e-06	0.959909297414864
"CCDC23"	0	0	0.095	0	0	0	-0.514578345448824	0	0.902265958318996	0	0	0.00165093926138998	0.295853089890479	0.287840746091044	0.201330127639317	0.460246157195562
"TMEM205"	0	0	0.134	0	0	0	-0.297331632362555	0	0.918604240870761	0	0	0.00188571083158771	0.295843775027479	0.289862709977848	0.192450410738211	0.460246157195562
"RDH16"	0	0	0.126	0	0	0	-0.335808977270641	0	0.817604999856622	0	0	0.00183247628377095	0.295832385414009	0.289349897672111	0.194144668070813	0.460246157195562
"C15orf53"	0	0	0.071	0	0	0	-0.702836145241557	0	0.913060645389083	0	0	0.0015498333123144	0.295832062309854	0.287685738382706	0.207597329491948	0.460246157195562
"RAET1E"	0	0	0.031	0	0	0	-1.18560011782599	0	0.825121075683069	0	0	0.00152894279885653	0.295811055971478	0.28801092160461	0.220723281719735	0.460246157195562
"PDCD1LG2"	0	0	0.051	0	0	0	-0.910660592771345	0	0.920624320974146	0	0	0.00150736457183102	0.295793346205334	0.287049550356854	0.213570355576489	0.460246157195562
"C7orf34"	0	0	0.071	0	0	0	-0.704698180866519	0	0.880783170047698	0	0	0.00155055942820851	0.295789159990018	0.287621806390928	0.207525891115164	0.460246157195562
"TBC1D29"	0	0	0.065	0	0	0	-0.762073167603092	0	0.783912894198877	0	0	0.0015331715964902	0.295762317773928	0.287912466154874	0.209203758301042	0.460246157195562
"ZBTB21"	0	0	0	0	0	0	-1.87117219792633	0	1	0	0	0.00186082916098107	0.295752933410305	0.287206552268647	0.213893786570101	0.460246157195562
"CKMT1B"	0	0	0.09	1	0	1	1.3909596230328	0	0.832682322000721	0	0	0.0471448317253259	0.295736290123833	0.270467330787046	8.6274182141632e-27	0.97753446749515
"URAD"	0	0	0	0	0	0	-1.87283512312556	0	1	0	0	0.00186162776611079	0.295731619993094	0.287179916024728	0.213857149545167	0.460246157195562
"GPX7"	0	0	0.111	0	0	0	-0.420627648355211	0	0.937800059808899	0	0	0.00174197312749339	0.295690463072986	0.288191160761576	0.197245507859057	0.460246157195562
"CALCB"	0	0	0.037	0	0	0	-1.10348442928905	0	0.88431128061843	0	0	0.00151633833420543	0.295628719131207	0.287075435415988	0.218158423976446	0.460246157195562
"MGME1"	0	0	0	0	0	0	-1.88113701774038	0	1	0	0	0.00186562067664437	0.295625240827623	0.287046962100186	0.213674313249734	0.460246157195562
"RTL1"	0	0	0.199	0	0	0	-0.0733679711624641	0	1	0	0	0.00240146648840943	0.295623021820277	0.294960455312393	0.161742185228851	0.460246157195562
"CLIC4"	0	0	0.399	0	0	0	0.237170050868222	0	0.797265053421612	0	0	0.00454085940139352	0.295617120011196	0.309077511329878	0.0836107870289921	0.460246157195562
"RNF183"	0	0	0.077	0	0	0	-0.660268401118963	0	0.93586999222898	0	0	0.00157493678228409	0.295606976270684	0.287433308516766	0.205562472594143	0.460246157195562
"CHCHD1"	0	0	0.068	0	0	0	-0.740993509436739	0	0.919192199984191	0	0	0.00154452304366673	0.295591142250029	0.287437608843715	0.208050362449944	0.460246157195562
"SLC35E2"	0	0	0.075	0	0	0	-0.678274668422448	0	0.931938167995385	0	0	0.00156788868608984	0.295583636900525	0.287471760975276	0.206070034132385	0.460246157195562
"ENAM"	0	0	0.091	0	0	0	-0.552837433812481	0	0.94471592783903	0	0	0.00163615794731224	0.295581439671121	0.287426045594781	0.201861215541164	0.460246157195562
"FMN2"	0	0	0.091	1	0	1	1.37865121236263	0	0.947916158426631	0	0	0.0471049571513772	0.295571743210737	0.270409480220533	7.8320511021886e-27	0.977518677930882
"OR9I1"	0	0	0.057	0	0	0	-6.2507023460024	1	0.932041434646897	0	0	0.0116980200143345	0.295540125327042	0.278220617132962	0.0915141701692259	0.882659763806418
"C20orf85"	0	0	0.163	0	0	0	-0.189217038889321	0	0.899934051930622	0	0	0.00210623665188833	0.295514158953814	0.291899004670546	0.182846105787009	0.460246157195562
"FCER1G"	0	0	0.126	0	0	0	-0.346521745590418	0	0.76999879558746	0	0	0.00183947470852617	0.295506025479442	0.289021762585385	0.193571612837431	0.460246157195562
"RNF168"	0	0	0.072	0	0	0	-0.708493913273075	0	0.941882279032777	0	0	0.00155889745582957	0.295493860914887	0.287337765500571	0.206753176806592	0.460246157195562
"PROB1"	0	0	0	0	0	0	-1.89225228291655	0	1	0	0	0.00187098234022606	0.295482876150452	0.286869013340814	0.213429695134318	0.460246157195562
"PRB4"	0	0	0	0	0	0	-1.89306194473882	0	0.36866934626281	0	0	0.00187137359407092	0.295472508865053	0.286856053867429	0.213411884556385	0.460246157195562
"TRIM40"	0	0	0.128	0	0	0	-0.338454801010949	0	0.845257305088964	0	0	0.00185389910347091	0.295450038197631	0.289128723034998	0.193039744496416	0.460246157195562
"UCP1"	0	0	0.144	0	0	0	-0.265624988813013	0	0.931026260841406	0	0	0.00196510910549046	0.295444048871288	0.290482012947469	0.189659168440143	0.460246157195562
"TMEM100"	0	0	0.089	0	0	0	-0.573146386275554	0	0.912723725883441	0	0	0.00162933245122028	0.295431963101625	0.287573869723787	0.202112695460202	0.460246157195562
"HBZ"	0	0	0.264	0	0	0	0.0652312654385535	0	0.919455262599067	0	0	0.00302348659640865	0.295407485759399	0.29952018200542	0.129925470205953	0.460246157195562
"TIMM8A"	0	1	0.292	0	0	0	1.86269160220612	0	0.909946358996051	0	0	0.0266003146632629	0.295384250589465	0.365716796575453	3.5268461575783e-06	0.94760604980327
"CCL20"	0	0	0.219	0	0	0	-0.0284571675598916	0	0.878722106872915	0	0	0.00258847718930844	0.295371655080792	0.296433127670624	0.150779346147366	0.460246157195562
"BPGM"	0	0	0.643	0	0	0	0.360449681912968	0	0.923375808837352	0	0	0.00787522175041374	0.29535431968324	0.326018274483153	0.0361688431880145	0.486835699033576
"SLFN11"	0	0	0.181	0	0	0	-0.133028062942605	0	0.827436243223211	0	0	0.00225550695705748	0.295353307482591	0.293290600335065	0.171482096564063	0.460246157195562
"OR5M3"	0	0	0.118	0	0	0	-4.43399326155619	1	0.935689703833862	0	0	0.00817548627962477	0.295350290856353	0.284608905956127	0.122255298909836	0.709888427055679
"JPH1"	0	0	0.527	0	0	0	0.31602717016604	0	0.94274882691675	0	0	0.00622699358632821	0.295329747996081	0.318526338799562	0.054106032491698	0.460246157195562
"NEUROG3"	0	0	0.061	0	0	0	-6.09905231075506	1	0.931601056952491	0	0	0.0113169133536493	0.295310266884114	0.279316456599881	0.0942560170239756	0.872717248862254
"UCP2"	0	0	0.137	0	0	0	-0.301579533003757	0	0.858689503928387	0	0	0.00191921880065981	0.295274893883779	0.289620128147732	0.190814555788341	0.460246157195562
"AVEN"	0	0	0.065	0	0	0	-0.784152900615715	0	0.56356609190814	0	0	0.00154141473624362	0.295272284523461	0.287591856651186	0.208396320433532	0.460246157195562
"KAT6B"	0	1	0	0	0	0	1.8967335994093	0	0.947585073231954	0	0	0.017370158634897	0.295260591177151	0.334395520598532	1.79288523878742e-05	0.942424077052975
"XCL1"	0	0	0.079	0	0	0	-0.659098863795286	0	0.908683135177067	0	0	0.00158920076147323	0.295234658163299	0.287120362564536	0.204396201602484	0.460246157195562
"ZNF649"	0	0	0.315	0	0	0	0.139965743360818	0	0.932124894946075	0	0	0.00357227368064612	0.295201188548376	0.30170682350315	0.109557860250404	0.460246157195562
"ZCCHC17"	0	0	0.172	0	0	0	-0.166544937472974	0	0.918699252903109	0	0	0.00218581461663037	0.295199371617329	0.29252384891024	0.176626344256189	0.460246157195562
"TSTD3"	0	0	0	0	0	0	-1.91667030381357	0	1	0	0	0.00188282342846997	0.295170389085922	0.286654226570943	0.21289303466012	0.460246157195562
"UQCRHL"	0	0	0	0	0	0	-1.9170569520528	0	0.909302390793016	0	0	0.00188301161641864	0.295165443867936	0.28665188097469	0.21288454480866	0.460246157195562
"MFRP"	0	0	0.158	0	0	0	-0.21820669627924	0	0.0539213551988699	1	1	0.00207666704748749	0.29514770183935	0.290963628926189	0.185431276303801	0.460246157195562
"ZNF132"	0	0	0.129	0	0	0	-0.343938065866825	0	0.9421612357028	0	0	0.00186753988070709	0.295130409810795	0.288868855060873	0.192262759310393	0.460246157195562
"CCDC24"	0	0	0.054	0	0	0	-0.909103822666349	0	0.852335289521293	0	0	0.00152209778274781	0.295109911849799	0.286653556556288	0.21150330712513	0.460246157195562
"SERTAD1"	0	0	0.316	0	0	0	0.13947539343799	0	0.924707992818444	0	0	0.00358694768112482	0.295102340148441	0.301697493449729	0.109042959919368	0.460246157195562
"BDKRB2"	0	0	0.106	0	0	0	-0.471318963093972	0	0.93448173614743	0	0	0.00172454165361386	0.295101926324075	0.28745142961462	0.197388561233781	0.460246157195562
"LOXL4"	0	0	0.254	0	0	0	0.0402132695217424	0	0.941665873281732	0	0	0.00293321811586059	0.29509759966685	0.298483851094728	0.133748506024523	0.460246157195562
"IL23A"	0	0	0.315	0	0	0	0.137838278476642	0	0.885280412747354	0	0	0.00357645617344303	0.295086051082794	0.301578456113252	0.109376428582121	0.460246157195562
"SHOX"	0	0	0.086	0	0	0	-0.610434265277029	0	0.730185937081846	0	0	0.00162219392002218	0.295058523616815	0.287230945472538	0.202249390079269	0.460246157195562
"GH2"	0	0	0.065	0	0	0	-0.79390142284432	0	0.924064418009853	0	0	0.00154507116476208	0.295056120117242	0.287383546592425	0.20804055629492	0.460246157195562
"PMF1"	0	0	0	0	0	0	-1.92867147293315	0	0.649574694465166	0	0	0.0018886745852683	0.295016936300942	0.286581432337123	0.212629633431072	0.460246157195562
"FBXO27"	0	0	0.155	0	0	0	-0.233717280656261	0	0.581523243591486	0	0	0.00205705959488199	0.295011752905585	0.290837621143576	0.186664940952209	0.460246157195562
"SERPINA12"	0	0	0.03	0	0	0	-1.24828726877779	0	0.944621777872607	0	0	0.00154842042992547	0.295010629046605	0.287713132020347	0.219905431949523	0.460246157195562
"FAM187B"	0	0	0	0	0	0	-1.93162687662276	0	0.942814718529277	0	0	0.0018901186544797	0.294979160318889	0.286563509446628	0.212564804852932	0.460246157195562
"GNB5"	0	0	0.089	1	0	1	1.35347177253008	0	0.771647382811708	0	0	0.0470562151675199	0.294960717968803	0.273134599947772	5.55648442613066e-27	0.977760070641931
"TMED6"	0	0	0.046	0	0	0	-1.01570871499004	0	0.945366698712326	0	0	0.00152006888660089	0.294937243141184	0.286752229799124	0.213873787087535	0.460246157195562
"FTH1"	0	0	0	1	0	1	1.74272654801842	0	0.794557441795086	0	0	0.049185467158701	0.294908338548839	0.255828168438936	1.46763108008467e-26	0.981040438231581
"PRRG3"	0	0	0.224	0	0	0	-0.0285877477202692	0	0.924796293141885	0	0	0.00265053357686652	0.294861401529012	0.296172931459147	0.147372803043439	0.460246157195562
"PFN4"	0	0	0.091	0	0	0	-0.580866273468333	0	0.909387263558796	0	0	0.00164934799176703	0.294859953746507	0.28682844489679	0.200631633455358	0.460246157195562
"PKD1L2"	0	0	0.081	0	0	0	-0.65934098679952	0	0.936180603722412	0	0	0.00160448544129776	0.294829478441066	0.286899454059674	0.203178510584174	0.460246157195562
"KLHL26"	0	0	0.113	0	0	0	-0.439429504348697	0	0.885526838888045	0	0	0.001771406344337	0.29482393319666	0.287364270490441	0.195281758233455	0.460246157195562
"ZSCAN16"	0	0	0.095	0	0	0	-0.554265850128443	0	0.937306573443815	0	0	0.00167032608254836	0.29480971142175	0.286774948908779	0.199543909553784	0.460246157195562
"KRTAP19-3"	0	0	0	0	0	0	-1.94582242524408	0	0.905899242364342	0	0	0.00189707227543756	0.294797785747799	0.286477439975824	0.212253617987372	0.460246157195562
"BOD1L2"	0	0	0	0	0	0	-1.94634074440791	0	1	0	0	0.00189732671559185	0.294791165542029	0.286474297924352	0.212242261985331	0.460246157195562
"KPNA2"	0	0	0.988	0	0	0	0.407795421048999	0	0.831561219549415	0	0	0.0131267773355673	0.294772667473513	0.345378277912411	0.00995959004706385	0.631260310526521
"LRRC20"	0	0	0.255	0	0	0	0.034360039761553	0	0.894497973148567	0	0	0.0029552028554898	0.29473409140315	0.298262379892505	0.132681861317004	0.460246157195562
"ANKRD10"	0	0	0.448	0	0	0	0.261616854181447	0	0.832825695200906	0	0	0.00519522253475948	0.294718597405352	0.312026975353245	0.0699591815108558	0.460246157195562
"TFF1"	0	0	0.135	0	0	0	-0.328391414734507	0	0.881070757431702	0	0	0.00191782582271332	0.294717120017229	0.288908884345199	0.190254675844505	0.460246157195562
"CYP2R1"	0	0	0.104	0	0	0	-0.497893330666655	0	0.944337875026956	0	0	0.00172075896958584	0.294713650980763	0.287110304077747	0.197192446925095	0.460246157195562
"HIST1H3D"	0	0	0	0	0	0	-1.9539382768371	0	0.893905797541796	0	0	0.0019010606945449	0.294694144930876	0.286388206150329	0.212075856424434	0.460246157195562
"FAM83D"	0	0	0.591	0	0	0	0.335249893848005	0	0.92186048958834	0	0	0.00714856637798567	0.294671748825304	0.321659366655039	0.042842372599511	0.463945870763278
"SLC16A7"	0	0	0.059	0	0	0	-0.87409468992739	0	0.863137245594964	0	0	0.00153766890807331	0.29466949729691	0.286671986923696	0.209218736816939	0.460246157195562
"DNAJB4"	0	0	0.545	1	0	1	0.344073728189809	0	0.924491089283202	0	0	0.0542475722273036	0.294663923131638	0.278693015279772	9.55385114412054e-25	0.999999993014232
"SPAG11A"	0	0	0	0	0	0	-1.95686015862639	0	0.913441937831841	0	0	0.00190249890577016	0.294656841673802	0.28635248584361	0.212011885067207	0.460246157195562
"ROPN1L"	0	0	0.079	0	0	0	-0.683244300961871	0	0.882016184990398	0	0	0.00159939233354701	0.294653021258464	0.286535871142608	0.203419791417159	0.460246157195562
"SHD"	0	0	0.209	0	0	0	-0.0710907831868961	0	0.933349240347597	0	0	0.0025191907404654	0.294634298308498	0.29494452214807	0.15460655099213	0.460246157195562
"C1orf131"	0	0	0.066	0	0	0	-0.803066459357251	0	0.879600725895141	0	0	0.00155502589704986	0.294631713042706	0.286609452803443	0.207047837361253	0.460246157195562
"ATP2C2"	0	0	0.126	0	0	0	-0.37560643394152	0	1	0	0	0.00185853834580785	0.294621336366147	0.288042091218143	0.192022279155853	0.460246157195562
"DEFA6"	0	0	0	0	0	0	-1.96061001218901	0	0.51182844859615	0	0	0.00190434643950199	0.294608975322829	0.286306647405491	0.211929806855385	0.460246157195562
"PLEKHN1"	0	0	0.17	0	0	0	-0.189850812402094	0	0.886015449295631	0	0	0.00218518349302185	0.294603649233676	0.291696460949928	0.176786718354011	0.460246157195562
"THAP2"	0	0	0.042	0	0	0	-1.08848952625811	0	0.917393258152673	0	0	0.00152840911167061	0.294575840556834	0.286472880618013	0.214702610977583	0.460246157195562
"CLDN10"	0	0	0.346	0	0	0	0.167033290868406	0	0.921729815570364	0	0	0.00394722303483224	0.294562724724063	0.303970394573079	0.0979929457688207	0.460246157195562
"UPK1A"	0	0	0.107	0	0	0	-0.486026183283831	0	0.930467072792659	0	0	0.00174174740237527	0.294521350315154	0.286852311396953	0.196151081224416	0.460246157195562
"C21orf62"	0	0	0.051	0	0	0	-0.974593450713533	0	0.919218162740361	0	0	0.00152945210055016	0.294500635796663	0.28587130011735	0.211498794224956	0.460246157195562
"NUDT19"	0	0	0.088	0	0	0	-0.618466967758632	0	0.86596886587881	0	0	0.00164205450118009	0.294471376588168	0.286574332821633	0.200737823994046	0.460246157195562
"IGLL1"	0	0	0.064	0	0	0	-0.830762456564036	0	0.803664941743999	0	0	0.00155250512518028	0.294464870358842	0.286731955856471	0.207366256693585	0.460246157195562
"RCL1"	0	0	0.473	0	0	0	0.274103189676629	0	0.930957750710066	0	0	0.00553353315388498	0.294427009055782	0.313616680020553	0.0639797581515295	0.460246157195562
"DHH"	0	0	0.595	0	0	0	0.333773903045182	0	0.936456661700293	0	0	0.00721476099541951	0.294419868674826	0.321687902187991	0.0420441645818353	0.465520706521824
"LOC113230"	0	0	0	0	0	0	-1.97550647235305	0	1	0	0	0.00191170554881432	0.294418907473026	0.286124595580483	0.211603976974143	0.460246157195562
"CMBL"	0	0	0.091	0	0	0	-0.599958512953373	0	0.891155400758764	0	0	0.00165838144365328	0.294369248499454	0.286445042632144	0.19979730341525	0.460246157195562
"OR5T1"	0	0	0.064	0	0	0	-6.02586066994838	1	0.906300161592651	0	0	0.0110836128032751	0.294319205557306	0.279098146935219	0.0954019974164856	0.865717374319544
"CDC26"	0	0	0.398	0	0	0	0.21587213794881	0	0.906092732847389	0	0	0.00457901232002283	0.294314422060142	0.307636474028629	0.0821458941827421	0.460246157195562
